date,wind_speed,wind_direction,wind_speed_quality,wind_obs_type,tempc,atmpres
2016-01-01 00:00:00,10,070,1,N,-0049,10257
2016-01-01 00:00:00,30,340,1,N,-0070,99999
2016-01-01 00:30:00,40,340,1,N,-0040,99999
2016-01-01 01:00:00,30,360,1,N,-0040,99999
2016-01-01 01:30:00,20,350,1,V,-0020,99999
2016-01-01 02:00:00,10,999,9,V,-0010,99999
2016-01-01 02:30:00,20,330,1,V,+0000,99999
2016-01-01 03:00:00,10,020,1,N,+0014,10249
2016-01-01 03:00:00,20,320,1,V,+0010,99999
2016-01-01 03:30:00,30,320,1,V,+0020,99999
2016-01-01 04:00:00,20,320,1,V,+0020,99999
2016-01-01 04:30:00,20,320,1,V,+0030,99999
2016-01-01 05:00:00,10,999,9,V,+0040,99999
2016-01-01 05:30:00,20,300,1,V,+0040,99999
2016-01-01 06:00:00,10,090,1,N,+0049,10210
2016-01-01 06:00:00,10,999,9,V,+0050,99999
2016-01-01 06:30:00,10,999,9,V,+0050,99999
2016-01-01 07:00:00,10,999,9,V,+0050,99999
2016-01-01 07:30:00,10,999,9,V,+0050,99999
2016-01-01 08:00:00,10,999,9,V,+0040,99999
2016-01-01 08:30:00,10,999,9,V,+0030,99999
2016-01-01 09:00:00,10,180,1,N,+0028,10213
2016-01-01 09:00:00,10,080,1,N,+0010,99999
2016-01-01 09:30:00,10,090,1,N,+0000,99999
2016-01-01 10:00:00,10,090,1,N,-0020,99999
2016-01-01 10:30:00,10,999,9,V,-0020,99999
2016-01-01 11:00:00,10,080,1,N,-0030,99999
2016-01-01 11:30:00,10,999,9,V,-0020,99999
2016-01-01 12:00:00,10,180,1,N,-0012,10220
2016-01-01 12:00:00,10,999,9,V,-0030,99999
2016-01-01 12:30:00,10,050,1,N,-0040,99999
2016-01-01 13:00:00,10,070,1,N,-0040,99999
2016-01-01 13:30:00,10,999,9,V,-0030,99999
2016-01-01 14:00:00,0,999,9,C,-0030,99999
2016-01-01 14:30:00,20,010,1,N,-0060,99999
2016-01-01 15:00:00,9999,999,9,C,-0029,10216
2016-01-01 15:00:00,0,999,9,C,-0050,99999
2016-01-01 15:30:00,20,010,1,N,-0060,99999
2016-01-01 16:00:00,10,360,1,N,-0050,99999
2016-01-01 16:30:00,10,020,1,N,-0050,99999
2016-01-01 17:00:00,10,999,9,V,-0040,99999
2016-01-01 17:30:00,20,350,1,N,-0060,99999
2016-01-01 18:00:00,10,040,1,N,-0040,10212
2016-01-01 18:00:00,20,330,1,N,-0050,99999
2016-01-01 18:30:00,20,340,1,N,-0050,99999
2016-01-01 19:00:00,20,330,1,N,-0060,99999
2016-01-01 19:30:00,10,999,9,V,-0040,99999
2016-01-01 20:00:00,30,350,1,N,-0050,99999
2016-01-01 20:30:00,20,340,1,N,-0050,99999
2016-01-01 21:00:00,10,180,1,N,-0051,10203
2016-01-01 21:00:00,30,340,1,N,-0050,99999
2016-01-01 21:30:00,30,350,1,N,-0060,99999
2016-01-01 22:00:00,20,340,1,N,-0060,99999
2016-01-01 22:30:00,30,320,1,N,-0050,99999
2016-01-01 23:00:00,30,350,1,N,-0050,99999
2016-01-01 23:30:00,30,360,1,N,-0040,99999
2016-01-02 00:00:00,10,220,1,N,-0037,10206
2016-01-02 00:00:00,20,010,1,N,-0040,99999
2016-01-02 00:30:00,10,999,9,V,-0040,99999
2016-01-02 01:00:00,10,999,9,V,-0040,99999
2016-01-02 01:30:00,20,020,1,N,-0020,99999
2016-01-02 02:00:00,10,999,9,V,+0000,99999
2016-01-02 02:30:00,10,999,9,V,+0010,99999
2016-01-02 03:00:00,20,180,1,N,+0028,10213
2016-01-02 03:00:00,10,999,9,V,+0010,99999
2016-01-02 03:30:00,10,999,9,V,+0030,99999
2016-01-02 04:00:00,10,999,9,V,+0030,99999
2016-01-02 04:30:00,10,999,9,V,+0040,99999
2016-01-02 05:00:00,10,999,9,V,+0050,99999
2016-01-02 05:30:00,10,999,9,V,+0050,99999
2016-01-02 06:00:00,10,270,1,N,+0077,10184
2016-01-02 06:00:00,10,999,9,V,+0060,99999
2016-01-02 06:30:00,10,999,9,V,+0060,99999
2016-01-02 07:00:00,10,070,1,N,+0060,99999
2016-01-02 07:30:00,10,999,9,V,+0060,99999
2016-01-02 08:00:00,10,140,1,N,+0050,99999
2016-01-02 08:30:00,10,140,1,N,+0040,99999
2016-01-02 09:00:00,20,040,1,N,+0050,10189
2016-01-02 09:00:00,0,999,9,C,+0020,99999
2016-01-02 09:30:00,10,090,1,N,+0000,99999
2016-01-02 10:00:00,20,070,1,N,-0020,99999
2016-01-02 10:30:00,20,080,1,N,-0030,99999
2016-01-02 11:00:00,10,100,1,N,-0020,99999
2016-01-02 11:30:00,10,100,1,N,-0020,99999
2016-01-02 12:00:00,10,040,1,N,+0004,10208
2016-01-02 12:00:00,10,150,1,N,-0020,99999
2016-01-02 12:30:00,20,180,1,V,-0010,99999
2016-01-02 13:00:00,10,999,9,V,-0030,99999
2016-01-02 13:30:00,0,999,9,C,-0030,99999
2016-01-02 14:00:00,20,050,1,N,-0050,99999
2016-01-02 14:30:00,10,999,9,V,-0040,99999
2016-01-02 15:00:00,20,070,1,N,-0015,10215
2016-01-02 15:00:00,10,999,9,V,-0040,99999
2016-01-02 15:30:00,10,999,9,V,-0040,99999
2016-01-02 16:00:00,10,030,1,N,-0050,99999
2016-01-02 16:30:00,10,060,1,N,-0060,99999
2016-01-02 17:00:00,10,070,1,N,-0040,99999
2016-01-02 17:30:00,10,999,9,V,-0050,99999
2016-01-02 18:00:00,20,070,1,N,-0018,10212
2016-01-02 18:00:00,10,999,9,V,-0050,99999
2016-01-02 18:30:00,10,999,9,V,-0060,99999
2016-01-02 19:00:00,10,100,1,N,-0060,99999
2016-01-02 19:30:00,10,999,9,V,-0060,99999
2016-01-02 20:00:00,10,999,9,V,-0030,99999
2016-01-02 20:30:00,10,999,9,V,-0040,99999
2016-01-02 21:00:00,30,090,1,N,-0033,10222
2016-01-02 21:00:00,30,130,1,N,-0030,99999
2016-01-02 21:30:00,20,170,1,N,-0030,99999
2016-01-02 22:00:00,10,160,1,N,-0030,99999
2016-01-02 22:30:00,20,010,1,V,-0030,99999
2016-01-02 23:00:00,10,999,9,V,-0040,99999
2016-01-02 23:30:00,10,999,9,V,-0050,99999
2016-01-03 00:00:00,10,040,1,N,-0019,10234
2016-01-03 00:00:00,10,999,9,V,-0050,99999
2016-01-03 00:30:00,30,350,1,N,-0040,99999
2016-01-03 01:00:00,20,010,1,N,-0030,99999
2016-01-03 01:30:00,20,340,1,V,-0020,99999
2016-01-03 02:00:00,10,999,9,V,-0010,99999
2016-01-03 02:30:00,20,360,1,V,-0010,99999
2016-01-03 03:00:00,20,180,1,N,+0011,10242
2016-01-03 03:00:00,10,999,9,V,+0000,99999
2016-01-03 03:30:00,20,999,9,V,+0010,99999
2016-01-03 04:00:00,10,999,9,V,+0010,99999
2016-01-03 04:30:00,20,340,1,V,+0020,99999
2016-01-03 05:00:00,10,999,9,V,+0020,99999
2016-01-03 05:30:00,20,999,9,V,+0020,99999
2016-01-03 06:00:00,20,160,1,N,+0032,10219
2016-01-03 06:00:00,20,210,1,V,+0030,99999
2016-01-03 06:30:00,30,170,1,V,+0030,99999
2016-01-03 07:00:00,30,200,1,V,+0030,99999
2016-01-03 07:30:00,30,190,1,V,+0030,99999
2016-01-03 08:00:00,20,120,1,N,+0020,99999
2016-01-03 08:30:00,10,120,1,N,+0010,99999
2016-01-03 09:00:00,20,250,1,N,+0002,10229
2016-01-03 09:00:00,10,080,1,N,-0010,99999
2016-01-03 09:30:00,10,130,1,N,-0010,99999
2016-01-03 10:00:00,10,999,9,V,-0010,99999
2016-01-03 10:30:00,10,999,9,V,-0030,99999
2016-01-03 11:00:00,10,999,9,V,-0030,99999
2016-01-03 11:30:00,10,999,9,V,-0040,99999
2016-01-03 12:00:00,20,290,1,N,-0012,10254
2016-01-03 12:00:00,0,999,9,C,-0040,99999
2016-01-03 12:30:00,10,060,1,N,-0050,99999
2016-01-03 13:00:00,0,999,9,C,-0040,99999
2016-01-03 13:30:00,10,999,9,V,-0040,99999
2016-01-03 14:00:00,10,999,9,V,-0050,99999
2016-01-03 14:30:00,10,999,9,V,-0040,99999
2016-01-03 15:00:00,20,290,1,N,-0024,10267
2016-01-03 15:00:00,20,320,1,V,-0030,99999
2016-01-03 15:30:00,20,320,1,N,-0020,99999
2016-01-03 16:00:00,20,350,1,N,-0030,99999
2016-01-03 16:30:00,20,330,1,V,-0030,99999
2016-01-03 17:00:00,10,999,9,V,-0050,99999
2016-01-03 17:30:00,10,999,9,V,-0030,99999
2016-01-03 18:00:00,10,360,1,N,-0042,10280
2016-01-03 18:00:00,20,050,1,N,-0050,99999
2016-01-03 18:30:00,30,010,1,N,-0060,99999
2016-01-03 19:00:00,30,360,1,N,-0050,99999
2016-01-03 19:30:00,40,330,1,N,-0030,99999
2016-01-03 20:00:00,40,360,1,N,-0060,99999
2016-01-03 20:30:00,30,010,1,N,-0030,99999
2016-01-03 21:00:00,20,020,1,N,-0008,10290
2016-01-03 21:00:00,30,340,1,N,-0040,99999
2016-01-03 21:30:00,30,040,1,N,-0030,99999
2016-01-03 22:00:00,40,030,1,V,-0020,99999
2016-01-03 22:30:00,50,340,1,N,-0020,99999
2016-01-03 23:00:00,50,350,1,N,-0030,99999
2016-01-03 23:30:00,50,360,1,N,-0040,99999
2016-01-04 00:00:00,30,020,1,N,-0008,10311
2016-01-04 00:00:00,40,360,1,N,-0040,99999
2016-01-04 00:30:00,40,340,1,N,-0030,99999
2016-01-04 01:00:00,40,340,1,N,-0010,99999
2016-01-04 01:30:00,20,030,1,N,-0010,99999
2016-01-04 02:00:00,30,340,1,V,+0010,99999
2016-01-04 02:30:00,30,360,1,V,+0010,99999
2016-01-04 03:00:00,50,020,1,N,+0006,10317
2016-01-04 03:00:00,30,020,1,V,+0010,99999
2016-01-04 03:30:00,30,050,1,V,+0010,99999
2016-01-04 04:00:00,50,330,1,V,+0020,99999
2016-01-04 04:30:00,60,330,1,N,+0020,99999
2016-01-04 05:00:00,70,320,1,V,+0020,99999
2016-01-04 05:30:00,50,320,1,V,+0020,99999
2016-01-04 06:00:00,50,020,1,N,+0018,10294
2016-01-04 06:00:00,60,320,1,V,+0020,99999
2016-01-04 06:30:00,60,320,1,N,+0020,99999
2016-01-04 07:00:00,40,310,1,V,+0020,99999
2016-01-04 07:30:00,20,040,1,V,+0020,99999
2016-01-04 08:00:00,20,050,1,V,+0010,99999
2016-01-04 08:30:00,10,999,9,V,+0010,99999
2016-01-04 09:00:00,40,360,1,N,+0012,10293
2016-01-04 09:00:00,10,999,9,V,+0000,99999
2016-01-04 09:30:00,20,340,1,V,-0010,99999
2016-01-04 10:00:00,40,320,1,V,+0000,99999
2016-01-04 10:30:00,40,320,1,N,+0000,99999
2016-01-04 11:00:00,40,340,1,N,-0010,99999
2016-01-04 11:30:00,50,340,1,N,-0020,99999
2016-01-04 12:00:00,30,360,1,N,+0002,10308
2016-01-04 12:00:00,60,330,1,N,-0010,99999
2016-01-04 12:30:00,40,340,1,N,-0020,99999
2016-01-04 13:00:00,40,340,1,N,-0030,99999
2016-01-04 13:30:00,50,340,1,N,-0030,99999
2016-01-04 14:00:00,50,350,1,N,-0040,99999
2016-01-04 14:30:00,40,340,1,N,-0040,99999
2016-01-04 15:00:00,40,360,1,N,-0017,10318
2016-01-04 15:00:00,60,340,1,N,-0030,99999
2016-01-04 15:30:00,50,340,1,N,-0030,99999
2016-01-04 16:00:00,70,330,1,N,-0030,99999
2016-01-04 16:30:00,60,340,1,N,-0030,99999
2016-01-04 17:00:00,80,330,1,N,-0040,99999
2016-01-04 17:30:00,70,330,1,N,-0040,99999
2016-01-04 18:00:00,40,360,1,N,-0033,10315
2016-01-04 18:00:00,80,340,1,N,-0050,99999
2016-01-04 18:30:00,70,340,1,N,-0050,99999
2016-01-04 19:00:00,70,320,1,N,-0050,99999
2016-01-04 19:30:00,70,310,1,N,-0050,99999
2016-01-04 20:00:00,70,330,1,N,-0050,99999
2016-01-04 20:30:00,50,350,1,N,-0070,99999
2016-01-04 21:00:00,20,020,1,N,-0046,10312
2016-01-04 21:00:00,40,340,1,N,-0070,99999
2016-01-04 21:30:00,60,350,1,N,-0070,99999
2016-01-04 22:00:00,40,360,1,N,-0080,99999
2016-01-04 22:30:00,40,360,1,N,-0090,99999
2016-01-04 23:00:00,50,340,1,N,-0060,99999
2016-01-04 23:30:00,40,350,1,N,-0070,99999
2016-01-05 00:00:00,10,020,1,N,-0056,10320
2016-01-05 00:00:00,50,350,1,N,-0070,99999
2016-01-05 00:30:00,50,360,1,N,-0050,99999
2016-01-05 01:00:00,60,340,1,N,-0040,99999
2016-01-05 01:30:00,50,340,1,N,-0030,99999
2016-01-05 02:00:00,60,330,1,N,-0020,99999
2016-01-05 02:30:00,60,330,1,N,-0010,99999
2016-01-05 03:00:00,20,270,1,N,-0011,10320
2016-01-05 03:00:00,60,330,1,N,+0000,99999
2016-01-05 03:30:00,60,320,1,N,+0000,99999
2016-01-05 04:00:00,50,330,1,V,+0000,99999
2016-01-05 04:30:00,40,330,1,V,+0010,99999
2016-01-05 05:00:00,40,310,1,V,+0000,99999
2016-01-05 05:30:00,50,300,1,V,+0000,99999
2016-01-05 06:00:00,30,250,1,N,+0004,10287
2016-01-05 06:00:00,40,280,1,V,+0020,99999
2016-01-05 06:30:00,50,280,1,V,+0020,99999
2016-01-05 07:00:00,70,300,1,N,+0020,99999
2016-01-05 07:30:00,60,320,1,N,+0020,99999
2016-01-05 08:00:00,60,310,1,N,+0020,99999
2016-01-05 08:30:00,30,280,1,V,+0020,99999
2016-01-05 09:00:00,20,200,1,N,-0011,10284
2016-01-05 09:00:00,30,250,1,V,+0010,99999
2016-01-05 09:30:00,30,220,1,V,+0000,99999
2016-01-05 10:00:00,20,230,1,V,+0000,99999
2016-01-05 10:30:00,20,300,1,V,-0010,99999
2016-01-05 11:00:00,30,360,1,N,-0050,99999
2016-01-05 11:30:00,20,010,1,N,-0050,99999
2016-01-05 12:00:00,20,250,1,N,-0026,10298
2016-01-05 12:00:00,30,350,1,N,-0050,99999
2016-01-05 12:30:00,20,360,1,N,-0060,99999
2016-01-05 13:00:00,20,350,1,N,-0050,99999
2016-01-05 13:30:00,10,999,9,V,-0060,99999
2016-01-05 14:00:00,20,010,1,N,-0080,99999
2016-01-05 14:30:00,10,350,1,N,-0070,99999
2016-01-05 15:00:00,10,200,1,N,-0061,10305
2016-01-05 15:00:00,10,999,9,V,-0070,99999
2016-01-05 15:30:00,20,010,1,N,-0110,99999
2016-01-05 16:00:00,20,360,1,N,-0100,99999
2016-01-05 16:30:00,30,360,1,N,-0090,99999
2016-01-05 17:00:00,20,360,1,N,-0090,99999
2016-01-05 17:30:00,30,350,1,N,-0110,99999
2016-01-05 18:00:00,20,070,1,N,-0066,10302
2016-01-05 18:00:00,20,350,1,N,-0090,99999
2016-01-05 18:30:00,20,350,1,V,-0080,99999
2016-01-05 19:00:00,20,010,1,N,-0080,99999
2016-01-05 19:30:00,20,360,1,N,-0090,99999
2016-01-05 20:00:00,30,350,1,N,-0090,99999
2016-01-05 20:30:00,40,350,1,N,-0100,99999
2016-01-05 21:00:00,20,040,1,N,-0064,10301
2016-01-05 21:00:00,30,350,1,V,-0090,99999
2016-01-05 21:30:00,40,350,1,N,-0110,99999
2016-01-05 22:00:00,30,360,1,N,-0100,99999
2016-01-05 22:30:00,30,350,1,N,-0090,99999
2016-01-05 23:00:00,40,340,1,N,-0080,99999
2016-01-05 23:30:00,40,350,1,N,-0100,99999
2016-01-06 00:00:00,20,040,1,N,-0053,10315
2016-01-06 00:00:00,40,360,1,N,-0090,99999
2016-01-06 00:30:00,30,360,1,N,-0060,99999
2016-01-06 01:00:00,30,350,1,N,-0020,99999
2016-01-06 01:30:00,30,330,1,V,-0020,99999
2016-01-06 02:00:00,20,360,1,V,-0010,99999
2016-01-06 02:30:00,30,350,1,V,+0000,99999
2016-01-06 03:00:00,20,340,1,N,+0013,10323
2016-01-06 03:00:00,30,010,1,V,+0010,99999
2016-01-06 03:30:00,40,340,1,N,+0030,99999
2016-01-06 04:00:00,80,310,1,N,+0030,99999
2016-01-06 04:30:00,70,330,1,N,+0030,99999
2016-01-06 05:00:00,80,310,1,N,+0030,99999
2016-01-06 05:30:00,70,320,1,N,+0040,99999
2016-01-06 06:00:00,40,340,1,N,+0036,10295
2016-01-06 06:00:00,80,320,1,N,+0040,99999
2016-01-06 06:30:00,80,290,1,V,+0040,99999
2016-01-06 07:00:00,80,300,1,N,+0030,99999
2016-01-06 07:30:00,80,300,1,N,+0030,99999
2016-01-06 08:00:00,70,300,1,N,+0030,99999
2016-01-06 08:30:00,80,300,1,N,+0020,99999
2016-01-06 09:00:00,50,340,1,N,+0023,10306
2016-01-06 09:00:00,80,300,1,N,+0020,99999
2016-01-06 09:30:00,50,320,1,N,+0010,99999
2016-01-06 10:00:00,80,320,1,N,+0010,99999
2016-01-06 10:30:00,70,330,1,N,+0000,99999
2016-01-06 11:00:00,60,320,1,N,+0000,99999
2016-01-06 11:30:00,90,310,1,N,-0010,99999
2016-01-06 12:00:00,90,320,1,N,-0010,99999
2016-01-06 12:30:00,80,330,1,N,-0020,99999
2016-01-06 13:00:00,70,330,1,N,-0030,99999
2016-01-06 13:30:00,60,330,1,N,-0030,99999
2016-01-06 14:00:00,60,340,1,N,-0030,99999
2016-01-06 14:30:00,70,340,1,N,-0040,99999
2016-01-06 15:00:00,40,360,1,N,-0024,10347
2016-01-06 15:00:00,70,340,1,N,-0040,99999
2016-01-06 15:30:00,50,340,1,N,-0050,99999
2016-01-06 16:00:00,60,350,1,N,-0050,99999
2016-01-06 16:30:00,50,360,1,N,-0080,99999
2016-01-06 17:00:00,30,340,1,N,-0070,99999
2016-01-06 17:30:00,50,320,1,N,-0060,99999
2016-01-06 18:00:00,40,360,1,N,-0040,10352
2016-01-06 18:00:00,60,330,1,N,-0060,99999
2016-01-06 18:30:00,50,340,1,N,-0060,99999
2016-01-06 19:00:00,50,340,1,N,-0060,99999
2016-01-06 19:30:00,50,340,1,N,-0070,99999
2016-01-06 20:00:00,40,340,1,N,-0070,99999
2016-01-06 20:30:00,40,330,1,N,-0070,99999
2016-01-06 21:00:00,40,360,1,N,-0047,10343
2016-01-06 21:00:00,40,340,1,N,-0070,99999
2016-01-06 21:30:00,40,340,1,V,-0080,99999
2016-01-06 22:00:00,30,350,1,N,-0100,99999
2016-01-06 22:30:00,40,320,1,N,-0070,99999
2016-01-06 23:00:00,60,330,1,N,-0060,99999
2016-01-06 23:30:00,50,320,1,N,-0060,99999
2016-01-07 00:00:00,30,340,1,N,-0051,10346
2016-01-07 00:00:00,50,310,1,V,-0060,99999
2016-01-07 00:30:00,50,360,1,N,-0060,99999
2016-01-07 01:00:00,40,360,1,N,-0050,99999
2016-01-07 01:30:00,50,340,1,V,-0030,99999
2016-01-07 02:00:00,90,330,1,N,-0030,99999
2016-01-07 02:30:00,70,320,1,N,-0020,99999
2016-01-07 03:00:00,50,340,1,N,-0019,10332
2016-01-07 03:00:00,70,320,1,N,-0020,99999
2016-01-07 03:30:00,80,320,1,N,-0010,99999
2016-01-07 04:00:00,80,310,1,N,-0010,99999
2016-01-07 04:30:00,90,310,1,N,+0000,99999
2016-01-07 05:00:00,90,300,1,V,+0000,99999
2016-01-07 05:30:00,90,300,1,N,+0000,99999
2016-01-07 06:00:00,40,320,1,N,+0011,10296
2016-01-07 06:00:00,80,300,1,N,+0010,99999
2016-01-07 06:30:00,80,310,1,V,+0010,99999
2016-01-07 07:00:00,80,310,1,V,+0010,99999
2016-01-07 07:30:00,80,300,1,N,+0010,99999
2016-01-07 08:00:00,80,310,1,N,+0010,99999
2016-01-07 08:30:00,80,300,1,N,+0000,99999
2016-01-07 09:00:00,30,360,1,N,+0005,10291
2016-01-07 09:00:00,70,300,1,N,+0000,99999
2016-01-07 09:30:00,80,300,1,N,-0010,99999
2016-01-07 10:00:00,80,300,1,N,+0000,99999
2016-01-07 10:30:00,70,300,1,N,-0010,99999
2016-01-07 11:00:00,60,300,1,V,-0010,99999
2016-01-07 11:30:00,80,310,1,N,-0010,99999
2016-01-07 12:00:00,10,320,1,N,-0022,10290
2016-01-07 12:00:00,70,320,1,N,-0020,99999
2016-01-07 12:30:00,70,330,1,N,-0020,99999
2016-01-07 13:00:00,50,330,1,N,-0030,99999
2016-01-07 13:30:00,60,330,1,N,-0030,99999
2016-01-07 14:00:00,80,330,1,N,-0020,99999
2016-01-07 14:30:00,90,330,1,N,-0020,99999
2016-01-07 15:00:00,10,360,1,N,-0026,10289
2016-01-07 15:00:00,70,330,1,N,-0020,99999
2016-01-07 15:30:00,70,330,1,N,-0030,99999
2016-01-07 16:00:00,60,340,1,N,-0030,99999
2016-01-07 16:30:00,60,350,1,N,-0030,99999
2016-01-07 17:00:00,60,350,1,N,-0040,99999
2016-01-07 17:30:00,50,360,1,N,-0050,99999
2016-01-07 18:00:00,10,040,1,N,-0039,10285
2016-01-07 18:00:00,50,360,1,N,-0060,99999
2016-01-07 18:30:00,40,010,1,N,-0060,99999
2016-01-07 19:00:00,30,010,1,N,-0070,99999
2016-01-07 19:30:00,40,010,1,N,-0070,99999
2016-01-07 20:00:00,40,010,1,N,-0070,99999
2016-01-07 20:30:00,50,360,1,N,-0060,99999
2016-01-07 21:00:00,30,360,1,N,-0032,10277
2016-01-07 21:00:00,40,010,1,N,-0090,99999
2016-01-07 21:30:00,30,350,1,N,-0090,99999
2016-01-07 22:00:00,30,350,1,N,-0100,99999
2016-01-07 22:30:00,40,020,1,N,-0080,99999
2016-01-07 23:00:00,40,020,1,N,-0080,99999
2016-01-07 23:30:00,50,360,1,N,-0080,99999
2016-01-08 00:00:00,30,020,1,N,-0034,10294
2016-01-08 00:00:00,50,010,1,N,-0070,99999
2016-01-08 00:30:00,50,020,1,N,-0060,99999
2016-01-08 01:00:00,40,030,1,N,-0050,99999
2016-01-08 01:30:00,50,030,1,N,-0040,99999
2016-01-08 02:00:00,50,020,1,N,-0030,99999
2016-01-08 02:30:00,50,010,1,N,-0020,99999
2016-01-08 03:00:00,40,040,1,N,-0013,10298
2016-01-08 03:00:00,40,020,1,N,-0020,99999
2016-01-08 03:30:00,40,020,1,N,-0010,99999
2016-01-08 04:00:00,40,020,1,V,+0000,99999
2016-01-08 04:30:00,40,010,1,V,+0000,99999
2016-01-08 05:00:00,30,050,1,V,+0000,99999
2016-01-08 05:30:00,30,040,1,V,+0010,99999
2016-01-08 06:00:00,40,070,1,N,+0014,10272
2016-01-08 06:00:00,30,010,1,V,+0020,99999
2016-01-08 06:30:00,20,030,1,V,+0020,99999
2016-01-08 07:00:00,30,040,1,V,+0010,99999
2016-01-08 07:30:00,20,070,1,V,+0010,99999
2016-01-08 08:00:00,10,999,9,V,+0020,99999
2016-01-08 08:30:00,20,080,1,N,+0010,99999
2016-01-08 09:00:00,10,200,1,N,+0007,10271
2016-01-08 09:00:00,10,999,9,V,-0010,99999
2016-01-08 09:30:00,10,999,9,V,-0010,99999
2016-01-08 10:00:00,10,999,9,V,-0040,99999
2016-01-08 10:30:00,10,999,9,V,-0050,99999
2016-01-08 11:00:00,10,999,9,V,-0040,99999
2016-01-08 11:30:00,20,170,1,N,-0040,99999
2016-01-08 12:00:00,10,220,1,N,-0020,10274
2016-01-08 12:00:00,10,999,9,V,-0040,99999
2016-01-08 12:30:00,10,999,9,V,-0060,99999
2016-01-08 13:00:00,10,999,9,V,-0060,99999
2016-01-08 13:30:00,0,999,9,C,-0060,99999
2016-01-08 14:00:00,0,999,9,C,-0080,99999
2016-01-08 14:30:00,0,999,9,C,-0070,99999
2016-01-08 15:00:00,20,250,1,N,-0050,10271
2016-01-08 15:00:00,0,999,9,C,-0080,99999
2016-01-08 15:30:00,10,030,1,N,-0090,99999
2016-01-08 16:00:00,20,360,1,N,-0100,99999
2016-01-08 16:30:00,20,010,1,N,-0100,99999
2016-01-08 17:00:00,0,999,9,C,-0090,99999
2016-01-08 17:30:00,0,999,9,C,-0090,99999
2016-01-08 18:00:00,10,070,1,N,-0072,10268
2016-01-08 18:00:00,20,360,1,N,-0100,99999
2016-01-08 18:30:00,20,350,1,N,-0110,99999
2016-01-08 19:00:00,20,350,1,N,-0100,99999
2016-01-08 19:30:00,30,340,1,N,-0110,99999
2016-01-08 20:00:00,30,340,1,N,-0100,99999
2016-01-08 20:30:00,20,340,1,N,-0100,99999
2016-01-08 21:00:00,10,070,1,N,-0076,10259
2016-01-08 21:00:00,30,350,1,N,-0100,99999
2016-01-08 21:30:00,20,340,1,N,-0100,99999
2016-01-08 22:00:00,30,350,1,N,-0110,99999
2016-01-08 22:30:00,20,350,1,N,-0100,99999
2016-01-08 23:00:00,30,350,1,V,-0100,99999
2016-01-08 23:30:00,30,360,1,N,-0110,99999
2016-01-09 00:00:00,10,040,1,N,-0076,10259
2016-01-09 00:00:00,30,330,1,N,-0080,99999
2016-01-09 00:30:00,40,340,1,N,-0070,99999
2016-01-09 01:00:00,30,340,1,N,-0060,99999
2016-01-09 01:30:00,30,340,1,V,-0050,99999
2016-01-09 02:00:00,20,310,1,V,-0040,99999
2016-01-09 02:30:00,20,340,1,N,-0020,99999
2016-01-09 03:00:00,20,020,1,N,+0001,10263
2016-01-09 03:00:00,20,360,1,V,-0010,99999
2016-01-09 03:30:00,20,330,1,V,+0000,99999
2016-01-09 04:00:00,20,330,1,V,+0020,99999
2016-01-09 04:30:00,20,330,1,V,+0020,99999
2016-01-09 05:00:00,20,310,1,V,+0020,99999
2016-01-09 05:30:00,20,240,1,V,+0030,99999
2016-01-09 06:00:00,20,270,1,N,+0047,10234
2016-01-09 06:00:00,20,280,1,V,+0040,99999
2016-01-09 06:30:00,20,999,9,V,+0040,99999
2016-01-09 07:00:00,30,250,1,V,+0050,99999
2016-01-09 07:30:00,30,220,1,V,+0050,99999
2016-01-09 08:00:00,20,210,1,V,+0040,99999
2016-01-09 08:30:00,30,180,1,V,+0030,99999
2016-01-09 09:00:00,10,250,1,N,+0027,10241
2016-01-09 09:00:00,20,160,1,V,+0020,99999
2016-01-09 09:30:00,20,170,1,V,+0020,99999
2016-01-09 10:00:00,20,170,1,N,-0010,99999
2016-01-09 10:30:00,20,180,1,V,-0010,99999
2016-01-09 11:00:00,30,200,1,V,+0020,99999
2016-01-09 11:30:00,20,200,1,V,-0010,99999
2016-01-09 12:00:00,20,220,1,N,-0006,10254
2016-01-09 12:00:00,0,999,9,C,-0040,99999
2016-01-09 12:30:00,10,999,9,V,-0040,99999
2016-01-09 13:00:00,10,999,9,V,-0040,99999
2016-01-09 13:30:00,20,360,1,N,-0060,99999
2016-01-09 14:00:00,10,999,9,V,-0070,99999
2016-01-09 14:30:00,0,999,9,C,-0070,99999
2016-01-09 15:00:00,9999,999,9,C,-0040,10261
2016-01-09 15:00:00,10,999,9,V,-0060,99999
2016-01-09 15:30:00,10,999,9,V,-0060,99999
2016-01-09 16:00:00,20,350,1,N,-0080,99999
2016-01-09 16:30:00,20,010,1,N,-0090,99999
2016-01-09 17:00:00,10,999,9,V,-0070,99999
2016-01-09 17:30:00,10,350,1,N,-0080,99999
2016-01-09 18:00:00,20,070,1,N,-0041,10270
2016-01-09 18:00:00,20,340,1,N,-0060,99999
2016-01-09 18:30:00,30,340,1,N,-0070,99999
2016-01-09 19:00:00,30,340,1,N,-0090,99999
2016-01-09 19:30:00,10,999,9,V,-0070,99999
2016-01-09 20:00:00,20,350,1,N,-0070,99999
2016-01-09 20:30:00,20,340,1,N,-0070,99999
2016-01-09 21:00:00,20,070,1,N,-0047,10277
2016-01-09 21:00:00,20,020,1,V,-0090,99999
